CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
710752233,43,F,5,High School,Unknown,$40K - $60K,Blue,24,3,2,2,4430,2203,2227,1.046,2742,49,0.4,0.497
715146558,34,F,2,College,Married,Less than $40K,Blue,36,1,3,2,1696,0,1696,0.782,2325,56,0.556,0
778606308,45,M,3,Uneducated,Divorced,$80K - $120K,Blue,25,2,2,3,6614,1881,4733,0.737,3016,51,0.645,0.284
710438358,42,F,1,Uneducated,Single,Less than $40K,Blue,35,4,3,3,3241,0,3241,0.442,2152,43,0.303,0
712562433,48,F,2,Unknown,Married,Less than $40K,Blue,30,3,3,3,4204,0,4204,0.703,2316,43,0.536,0
713717283,40,F,3,Unknown,Single,$40K - $60K,Blue,29,3,3,3,2473,2332,141,0.293,1738,32,0.455,0.943
713822208,42,M,2,High School,Single,$60K - $80K,Blue,33,3,3,3,4836,493,4343,0.417,1870,45,0.406,0.102
718230933,45,M,4,Graduate,Single,Less than $40K,Blue,36,5,2,3,1438.3,1060,378.3,0.301,1253,29,0.318,0.737
711637458,44,F,3,High School,Single,Less than $40K,Blue,36,2,3,3,2228,0,2228,0.686,2523,45,0.607,0
708384033,45,F,3,Uneducated,Married,Less than $40K,Blue,35,3,3,3,2745,2463,282,0.643,2466,39,0.345,0.897
713677158,31,F,1,Graduate,Divorced,Unknown,Blue,22,2,2,3,1623,0,1623,0.501,2126,45,0.364,0
718090233,56,F,3,Graduate,Single,Unknown,Blue,36,3,3,3,10016,1872,8144,0.735,2804,37,0.542,0.187
787529583,41,F,5,Unknown,Married,$40K - $60K,Blue,30,5,2,3,1588,0,1588,0.634,2561,61,0.649,0
713772333,45,F,3,Unknown,Divorced,Less than $40K,Blue,34,4,3,1,3223,243,2980,0.433,1979,38,0.462,0.075
714514008,38,F,1,Graduate,Married,Unknown,Blue,29,3,3,3,8953,0,8953,0.403,1982,43,0.303,0
711669258,50,F,3,Uneducated,Single,Unknown,Blue,36,2,3,3,3187,986,2201,0.615,2381,47,0.516,0.309
720592533,41,M,4,Graduate,Unknown,$80K - $120K,Blue,31,3,3,2,19782,868,18914,0.808,2535,44,0.467,0.044
778207083,53,M,4,Uneducated,Single,$80K - $120K,Blue,44,3,3,2,11561,2189,9372,0.742,2153,39,0.5,0.189
778781508,44,F,2,High School,Married,Unknown,Blue,32,4,3,3,8477,2517,5960,0.717,2455,41,0.64,0.297
712130058,44,F,4,Uneducated,Single,Unknown,Blue,36,3,3,4,8075,317,7758,0.585,2415,41,0.577,0.039
794719983,44,F,4,High School,Unknown,Less than $40K,Blue,38,2,2,3,2616,2505,111,0.828,2576,42,0.5,0.958
778378983,54,F,1,Graduate,Single,Less than $40K,Blue,34,5,2,2,2939,2152,787,0.555,2476,42,0.355,0.732
709850508,33,F,2,Graduate,Married,Less than $40K,Blue,20,3,2,5,3202,0,3202,1.012,2917,37,0.682,0
712448658,52,F,1,High School,Single,Less than $40K,Blue,36,3,3,2,1795,0,1795,0.718,2281,55,0.618,0
708276183,52,F,3,Post-Graduate,Married,Less than $40K,Blue,45,2,4,1,1760,0,1760,0.046,1554,35,0.029,0
720590058,51,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,3,8840,1794,7046,0.848,2839,47,0.808,0.203
717748608,35,F,4,High School,Married,Less than $40K,Blue,24,3,2,4,1555,872,683,0.772,2252,51,0.645,0.561
716694108,42,M,4,Uneducated,Married,$120K +,Blue,34,2,3,3,5195,468,4727,0.567,2682,48,0.231,0.09
719981508,37,M,2,Uneducated,Single,Unknown,Blue,24,2,2,3,1649,0,1649,0.864,2574,51,0.7,0
716754783,43,M,4,High School,Married,$120K +,Blue,30,3,2,3,17228,1331,15897,0.519,2229,44,0.375,0.077
708575058,46,F,3,Uneducated,Divorced,$40K - $60K,Blue,39,2,3,2,3157,965,2192,0.928,3300,58,0.568,0.306
713929533,36,F,3,College,Married,Less than $40K,Blue,36,2,2,2,1707,0,1707,0.319,2060,52,0.529,0
720766908,40,F,2,Uneducated,Single,Less than $40K,Blue,28,2,2,2,3021,0,3021,0.694,2814,37,0.321,0
805524708,52,F,3,High School,Divorced,Less than $40K,Blue,47,3,3,1,6629,2517,4112,0.932,2599,50,0.562,0.38
716299608,58,F,3,Unknown,Divorced,Less than $40K,Blue,36,2,2,3,1508,0,1508,0.458,1990,31,0.192,0
802460433,57,F,3,High School,Married,Unknown,Blue,51,2,5,2,1438.3,0,1438.3,0.733,2607,37,0.609,0
719512983,47,F,4,Graduate,Single,Less than $40K,Blue,39,3,3,6,1438.3,0,1438.3,0.854,2295,51,0.545,0
714923583,38,F,2,Graduate,Unknown,Less than $40K,Blue,36,2,3,2,2369,0,2369,0.51,1924,48,0.548,0
720719883,54,F,1,Graduate,Single,Unknown,Blue,41,3,3,3,1874,0,1874,0.806,2535,55,0.618,0
806914158,38,F,4,Graduate,Married,$40K - $60K,Blue,33,4,3,1,4047,0,4047,0.648,2134,34,0.478,0
812671758,47,F,5,Doctorate,Married,Unknown,Blue,42,3,5,3,4345,2176,2169,0.752,2458,44,0.467,0.501
793630083,39,M,2,High School,Single,$120K +,Blue,33,1,3,4,1726,1476,250,0.371,1804,34,0.259,0.855
712900308,44,F,2,College,Single,Less than $40K,Blue,34,4,3,3,1751,0,1751,0.506,2078,37,0.423,0
780660183,43,F,4,High School,Divorced,Less than $40K,Blue,32,2,3,2,8203,0,8203,0.691,2613,46,0.84,0
720761208,59,M,1,College,Single,$120K +,Blue,47,2,4,2,4789,357,4432,0.798,2496,41,0.64,0.075
788794758,46,M,4,Graduate,Single,$40K - $60K,Blue,28,2,2,4,2979,0,2979,0.644,2061,38,0.462,0
711150333,40,F,3,Graduate,Single,Less than $40K,Blue,31,5,3,2,2391,0,2391,0.669,2857,40,0.6,0
715516458,42,F,1,High School,Married,$40K - $60K,Blue,36,5,3,2,2705,2430,275,0.698,2602,43,0.433,0.898
808903308,54,F,1,Unknown,Married,$40K - $60K,Blue,49,4,3,6,2471,0,2471,0.722,2519,35,0.522,0
713373708,54,F,3,Unknown,Single,Less than $40K,Blue,36,2,3,3,1857,0,1857,0.488,2464,57,0.839,0
711448983,47,F,2,Graduate,Married,Less than $40K,Blue,34,2,2,2,2234,2024,210,0.717,2313,37,0.321,0.906
712664658,35,F,1,Graduate,Single,Less than $40K,Blue,30,2,2,2,1649,0,1649,0.683,2549,54,0.588,0
714237033,42,F,4,Uneducated,Married,Unknown,Blue,36,6,2,3,5557,2246,3311,0.518,2299,39,0.444,0.404
713726958,40,F,3,Doctorate,Married,Less than $40K,Blue,21,5,2,2,1728,0,1728,0.41,2191,38,0.357,0
711873033,35,F,3,Unknown,Single,Unknown,Blue,29,4,2,3,1438.3,0,1438.3,0.748,2549,56,0.75,0
712715208,52,M,1,High School,Single,$80K - $120K,Blue,44,1,3,2,3770,0,3770,0.544,2387,51,0.5,0
778899708,56,F,2,Unknown,Single,$40K - $60K,Blue,37,2,2,3,2963,0,2963,0.902,2919,47,0.382,0
771865908,48,F,2,Graduate,Single,Unknown,Blue,37,4,2,3,11750,487,11263,0.772,2532,48,0.548,0.041
715162608,48,F,2,Graduate,Single,Less than $40K,Blue,41,4,2,3,2168,1323,845,0.687,2499,38,0.407,0.61
709079883,45,F,4,Doctorate,Married,Less than $40K,Blue,36,5,3,3,1663,1012,651,0.886,2729,38,0.52,0.609
721406658,32,F,0,Unknown,Divorced,Less than $40K,Blue,36,6,3,3,1732,0,1732,0.683,2479,43,0.536,0
797150733,44,M,3,Unknown,Single,$40K - $60K,Blue,38,5,2,2,1643,0,1643,0.6,1754,39,0.56,0
714930333,39,M,3,College,Married,$80K - $120K,Blue,30,2,3,3,4618,0,4618,0.717,2476,49,0.75,0
717489033,27,F,0,High School,Single,Less than $40K,Blue,18,6,1,4,1438.3,0,1438.3,0.781,2641,40,0.6,0
714424533,41,F,4,Graduate,Married,Less than $40K,Blue,36,6,2,2,1655,0,1655,0.496,2156,37,0.194,0
713748708,46,F,3,Graduate,Single,Less than $40K,Blue,37,1,2,4,1438.3,0,1438.3,0.35,1757,44,0.467,0
816476658,54,F,2,Unknown,Married,Unknown,Blue,49,2,4,3,1812,1798,14,0.735,2921,44,0.692,0.992
711234783,44,F,4,Unknown,Married,Less than $40K,Blue,28,5,2,3,2020,0,2020,0.716,2621,45,0.552,0
717409533,36,F,2,Post-Graduate,Single,Less than $40K,Blue,26,1,2,3,1821,1486,335,0.827,2824,43,0.387,0.816
787452333,39,F,1,High School,Married,Less than $40K,Blue,25,2,2,1,2024,0,2024,0.801,2870,36,0.5,0
709520058,53,M,5,Uneducated,Married,$120K +,Blue,38,4,2,2,19138,0,19138,0.482,2028,43,0.303,0
820694133,60,F,0,High School,Married,Unknown,Blue,55,4,1,3,5549,0,5549,0.703,2412,38,0.52,0
711800658,42,F,3,High School,Single,Less than $40K,Blue,36,2,3,3,2145,0,2145,0.577,2465,42,0.355,0
712279683,44,M,3,Graduate,Married,$60K - $80K,Blue,36,2,3,3,9114,0,9114,0.654,2740,52,0.625,0
712853358,39,F,3,High School,Unknown,Less than $40K,Blue,36,2,3,2,1817,0,1817,0.583,2216,44,0.833,0
709362033,52,F,1,Graduate,Married,Less than $40K,Blue,42,1,5,3,1471,0,1471,0.624,2253,48,0.455,0
719860308,42,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,3,1438.3,0,1438.3,0.663,2418,48,0.778,0
714443058,43,F,4,College,Married,Less than $40K,Blue,28,5,2,4,1484,0,1484,0.2,1664,39,0.5,0
716315508,37,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,2,5,3233,2517,716,0,1339,32,0,0.779
720401658,53,F,3,Graduate,Single,Less than $40K,Blue,34,5,3,5,1438.3,1030,408.3,0.609,1985,38,0.407,0.716
718806783,46,F,3,Uneducated,Married,Unknown,Blue,36,2,3,1,2872,357,2515,0.869,2629,41,0.64,0.124
714484008,49,F,4,Uneducated,Married,Less than $40K,Blue,31,4,3,2,1567,0,1567,0.424,2138,41,0.577,0
719176308,43,M,3,College,Divorced,$80K - $120K,Blue,32,6,3,2,7278,0,7278,0.618,2120,43,0.593,0
714630858,36,F,1,Uneducated,Unknown,Less than $40K,Blue,36,2,3,2,1470,458,1012,0.543,2383,39,0.444,0.312
712662783,43,F,2,College,Married,Unknown,Blue,36,1,2,6,3793,2517,1276,0.512,2577,57,0.629,0.664
779905008,54,F,4,Graduate,Unknown,$40K - $60K,Blue,38,2,2,1,1779,0,1779,0.856,2660,41,0.323,0
720961383,47,F,3,Uneducated,Single,Unknown,Blue,36,2,3,4,2952,0,2952,0.82,2907,60,0.875,0
714202008,53,F,2,High School,Married,Less than $40K,Blue,36,6,3,2,3918,2517,1401,0.47,2115,42,0.448,0.642
712704933,49,F,4,High School,Unknown,$40K - $60K,Blue,43,4,3,3,4048,0,4048,0.601,2227,41,0.464,0
715904433,42,F,4,College,Married,$40K - $60K,Blue,34,1,3,2,1695,0,1695,0.453,2055,46,0.314,0
711691608,46,F,4,Graduate,Single,Less than $40K,Blue,36,2,3,3,2881,2450,431,0.629,2450,49,0.531,0.85
708266883,34,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,3,1666,0,1666,0.713,2312,35,0.25,0
711102858,48,F,2,Doctorate,Single,Unknown,Blue,36,4,2,3,3137,860,2277,0.304,1618,34,0.097,0.274
711722808,51,F,4,Graduate,Single,Less than $40K,Blue,44,5,3,3,1483,0,1483,0.707,2520,40,0.429,0
710292333,44,F,3,High School,Married,Unknown,Blue,36,3,3,4,7772,0,7772,0.896,2618,52,0.576,0
787339158,56,M,1,Graduate,Married,$80K - $120K,Blue,50,3,6,3,8688,0,8688,0.426,2361,41,0.464,0
714848958,47,F,2,Graduate,Single,Less than $40K,Gold,37,6,2,1,15109,897,14212,0.494,2315,43,0.303,0.059
713144208,51,F,0,High School,Married,Unknown,Blue,42,1,4,4,9989,568,9421,0.52,2053,49,0.485,0.057
771594783,56,F,1,College,Married,Unknown,Blue,44,2,4,4,1438.3,0,1438.3,0.859,2264,37,0.423,0
719305608,57,F,3,High School,Single,Less than $40K,Blue,36,4,3,3,2347,1900,447,0.845,2447,47,0.621,0.81
720190083,56,F,3,Unknown,Single,Less than $40K,Blue,39,1,3,4,1632,0,1632,0.621,2509,47,0.424,0
708323208,49,F,3,Uneducated,Married,Less than $40K,Blue,36,4,2,4,1522,0,1522,0.482,2241,36,0.8,0
716963283,47,F,3,Graduate,Unknown,Less than $40K,Blue,38,2,2,3,3165,2517,648,0.748,2751,49,1.042,0.795
719449533,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655,2283,372,0.751,2386,49,0.485,0.86
778819083,41,F,2,Doctorate,Married,$40K - $60K,Blue,33,1,3,3,1604,0,1604,0.644,2264,47,0.516,0
714773508,54,F,1,Graduate,Married,$40K - $60K,Blue,46,6,4,3,1632,351,1281,0.721,2532,43,0.483,0.215
711456108,46,F,4,Unknown,Married,$40K - $60K,Blue,39,5,3,3,1438.3,819,619.3,0.786,2488,44,0.692,0.569
713027058,46,F,4,Doctorate,Single,Less than $40K,Blue,36,2,2,3,2292,0,2292,0.568,2595,31,0.409,0
781137783,40,M,3,High School,Unknown,Less than $40K,Blue,33,1,3,4,2420,191,2229,0.818,2478,43,0.433,0.079
719821908,38,F,2,High School,Single,Less than $40K,Blue,16,2,1,2,2703,0,2703,0.882,2752,43,0.433,0
712378983,54,M,1,Unknown,Single,$80K - $120K,Blue,47,5,6,5,7570,965,6605,0.709,2599,61,0.848,0.127
714197133,51,F,3,College,Married,$40K - $60K,Blue,36,2,3,3,4762,0,4762,0.526,2811,52,0.3,0
716279508,48,M,3,College,Married,$80K - $120K,Blue,41,2,3,3,3430,2517,913,0.869,2639,46,0.643,0.734
717502083,41,M,3,Doctorate,Single,$120K +,Blue,28,4,2,3,6314,0,6314,0.903,2718,44,0.63,0
709745508,58,F,2,Unknown,Divorced,$40K - $60K,Blue,47,1,4,3,2295,0,2295,0.376,2140,40,0.429,0
711382458,43,M,5,Graduate,Married,$60K - $80K,Blue,38,2,3,5,1438.3,0,1438.3,0.713,2389,49,0.361,0
709102458,47,M,2,High School,Single,$80K - $120K,Blue,36,4,3,5,4754,0,4754,0.618,2607,41,0.367,0
807946833,44,F,2,Graduate,Single,Less than $40K,Blue,39,6,3,3,1791,0,1791,0.735,2771,36,0.5,0
717146208,59,F,1,Graduate,Single,Less than $40K,Blue,51,1,4,4,4257,2517,1740,0.703,2828,50,1.083,0.591
785237958,45,M,5,College,Married,$60K - $80K,Blue,39,2,3,3,3439,0,3439,0.825,2661,35,0.296,0
719123958,40,M,4,Unknown,Divorced,$60K - $80K,Blue,27,2,2,3,5051,0,5051,0.588,2137,45,0.552,0
712660308,44,F,1,High School,Single,Less than $40K,Blue,36,2,3,3,1895,0,1895,0.736,2472,40,0.429,0
823548858,53,F,4,Graduate,Married,Unknown,Blue,49,5,5,4,10533,330,10203,0.823,2585,48,0.714,0.031
712144158,53,F,1,Graduate,Single,Less than $40K,Blue,48,6,6,3,2370,1166,1204,0.562,2164,45,0.607,0.492
824560758,35,F,3,Graduate,Single,Less than $40K,Blue,31,1,3,4,1678,0,1678,0.676,2475,61,0.694,0
757710783,36,F,1,Graduate,Married,Less than $40K,Blue,29,4,2,3,1493,0,1493,0.721,2516,63,0.575,0
710481333,50,F,4,High School,Married,Less than $40K,Blue,36,5,3,5,2690,1614,1076,0.513,2272,57,0.541,0.6
711683358,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,3,4,3313,0,3313,0.561,2135,44,0.419,0
779859558,54,F,3,High School,Married,Less than $40K,Blue,38,2,2,4,2452,1012,1440,0.46,2398,29,0.318,0.413
780670083,39,F,2,Unknown,Unknown,$40K - $60K,Blue,28,1,2,3,4363,0,4363,0.714,2596,48,0.846,0
712790358,39,F,3,Uneducated,Married,Unknown,Blue,30,6,3,4,3023,1348,1675,0.358,2219,44,0.63,0.446
713931258,56,F,3,Graduate,Married,Less than $40K,Blue,45,2,3,4,1438.3,0,1438.3,0.315,1988,42,0.355,0
708190158,38,F,3,High School,Single,Less than $40K,Blue,26,2,3,0,2920,2426,494,0.983,2750,41,0.367,0.831
784895358,49,F,1,Graduate,Married,Less than $40K,Blue,43,5,3,3,1938,0,1938,0.612,2870,49,0.75,0
772271508,46,F,3,Uneducated,Single,Unknown,Blue,35,2,3,3,1706,0,1706,0.726,2320,42,0.448,0
711412533,40,F,3,High School,Single,Less than $40K,Blue,35,6,3,5,5492,1573,3919,0.636,2416,45,0.667,0.286
778191933,45,M,3,Uneducated,Single,$120K +,Blue,35,2,3,5,7135,2517,4618,0.631,2305,42,0.448,0.353
718152333,41,F,3,Doctorate,Single,Unknown,Blue,36,2,3,6,2246,0,2246,0.725,3607,51,0.821,0
785285883,49,F,3,Graduate,Single,Less than $40K,Blue,43,6,3,4,1675,0,1675,0.76,2622,53,0.71,0
711298458,39,F,3,Unknown,Married,Less than $40K,Blue,26,5,2,5,2190,0,2190,0.691,2338,40,0.6,0
715773783,44,F,2,Graduate,Single,$40K - $60K,Blue,35,2,3,4,4196,561,3635,0.741,2558,38,0.652,0.134
712747758,50,F,4,Uneducated,Single,Less than $40K,Blue,36,2,2,3,2477,0,2477,0.445,2037,43,0.387,0
750995508,41,M,3,Unknown,Single,$60K - $80K,Blue,32,1,3,3,4697,1046,3651,0.313,1679,29,0.318,0.223
718437033,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,30,4,3,2,1438.3,681,757.3,0.731,2527,38,0.583,0.473
709222008,41,M,3,Unknown,Single,$80K - $120K,Blue,32,1,3,4,4742,2221,2521,0.464,2422,41,0.464,0.468
718742808,55,F,1,High School,Married,$40K - $60K,Blue,46,2,4,3,4629,710,3919,0.788,2877,49,0.581,0.153
721426383,36,F,3,Unknown,Single,Less than $40K,Blue,36,4,3,0,1558,261,1297,0.775,2424,40,0.6,0.168
721041483,45,M,4,Doctorate,Married,$60K - $80K,Blue,37,1,2,2,13093,2517,10576,0.426,2032,39,0.444,0.192
708416433,41,F,1,High School,Single,Less than $40K,Blue,36,4,3,2,2372,0,2372,0.597,2499,41,0.464,0
779183958,45,F,2,Graduate,Single,Less than $40K,Blue,33,1,3,4,1492,0,1492,0.502,2469,38,0.267,0
711666708,52,F,2,High School,Married,Unknown,Blue,39,1,3,4,2233,1790,443,0.798,2888,50,0.562,0.802
819634233,46,F,2,Graduate,Unknown,Less than $40K,Blue,40,5,2,2,6568,0,6568,0.101,1507,33,0.222,0
719868183,42,F,3,High School,Married,$40K - $60K,Blue,30,5,3,2,1456,0,1456,0.694,2843,42,0.5,0
767404083,52,M,2,Graduate,Single,$60K - $80K,Blue,45,2,3,3,3460,0,3460,0.466,2355,47,0.621,0
772127508,31,F,1,Uneducated,Married,Less than $40K,Blue,20,6,2,2,1438.3,0,1438.3,0.706,2614,49,0.531,0
796083783,55,F,2,College,Single,Unknown,Blue,49,1,0,6,1438.3,0,1438.3,0.608,2278,57,0.727,0
778441533,45,F,4,High School,Single,Unknown,Blue,26,6,2,2,4549,1631,2918,0.779,2240,34,0.478,0.359
712683633,32,F,0,Unknown,Married,Less than $40K,Blue,36,5,3,3,1438.3,0,1438.3,0.569,2464,37,0.321,0
708885558,56,F,1,High School,Single,Less than $40K,Blue,48,1,5,2,3556,0,3556,0.596,2220,45,0.731,0
719150658,51,F,2,Graduate,Married,Unknown,Blue,34,2,3,2,7551,0,7551,0.894,2977,46,0.394,0
716354883,59,F,0,Graduate,Unknown,Unknown,Blue,49,2,3,2,9076,0,9076,0.899,3048,53,0.656,0
720150858,34,M,2,High School,Married,$80K - $120K,Blue,25,6,2,0,1439,0,1439,0.89,2932,44,0.913,0
711092658,39,F,3,Graduate,Married,Unknown,Blue,26,2,2,3,4376,855,3521,0.839,2862,52,0.733,0.195
779247483,46,F,1,Uneducated,Unknown,Unknown,Blue,28,5,2,6,2069,0,2069,0.656,2754,55,0.667,0
772306383,57,F,3,Unknown,Unknown,Less than $40K,Blue,43,5,3,2,1462,0,1462,0.602,2299,42,0.312,0
719759733,59,F,0,Unknown,Single,$40K - $60K,Blue,52,2,4,3,1852,0,1852,0.902,2851,49,0.75,0
822170733,45,F,4,College,Single,Less than $40K,Blue,41,6,3,2,3785,2517,1268,0.574,2401,54,0.742,0.665
719299533,55,F,1,Unknown,Unknown,Less than $40K,Blue,36,2,3,2,3626,795,2831,0.896,2954,42,0.556,0.219
716688183,51,F,1,High School,Married,Less than $40K,Blue,43,4,3,3,1665,1521,144,0.874,2878,45,0.452,0.914
741517458,49,F,4,Graduate,Married,Less than $40K,Blue,42,2,4,3,2575,2517,58,0.31,1874,40,0.739,0.977
772286658,63,M,1,Graduate,Single,$60K - $80K,Blue,52,6,4,3,14324,2507,11817,0.433,2083,56,0.647,0.175
771045708,41,F,5,Graduate,Married,Less than $40K,Blue,28,2,3,3,1504,970,534,0.864,2801,51,1.217,0.645
720460083,45,F,4,Unknown,Single,Unknown,Gold,27,1,2,3,34516,0,34516,0.331,2198,42,0.355,0
717874533,46,M,2,High School,Single,$40K - $60K,Blue,36,5,2,2,6362,0,6362,0.596,1968,51,0.759,0
712136058,54,F,2,College,Single,Unknown,Blue,36,1,3,3,8827,0,8827,0.782,2643,50,0.515,0
714276408,52,F,3,Uneducated,Single,$40K - $60K,Blue,36,2,3,3,1915,1445,470,0.374,2264,39,0.56,0.755
713555133,56,F,3,High School,Unknown,Less than $40K,Blue,44,4,3,2,1667,595,1072,0.63,2424,40,0.481,0.357
711232608,47,F,5,High School,Single,Less than $40K,Blue,36,2,3,2,1636,0,1636,0.694,2235,35,0.591,0
719590458,44,F,4,Graduate,Married,Less than $40K,Blue,36,6,3,3,1905,0,1905,0.845,3120,46,0.586,0
807379833,48,M,3,Graduate,Divorced,$40K - $60K,Blue,43,2,3,3,9104,145,8959,0.765,2563,34,0.417,0.016
778860783,57,M,2,Unknown,Divorced,$120K +,Blue,38,1,2,4,24379,1116,23263,0.62,2836,41,0.281,0.046
780008358,59,M,0,Uneducated,Unknown,$60K - $80K,Blue,48,2,6,2,13172,0,13172,0.876,2598,47,0.621,0
721274208,41,F,2,High School,Single,Less than $40K,Blue,36,4,3,3,2201,2104,97,0.648,2408,38,0.583,0.956
714076683,29,F,0,College,Married,Less than $40K,Blue,19,2,1,2,3261,2517,744,0.636,2461,54,0.742,0.772
812218908,46,F,2,Unknown,Married,Less than $40K,Blue,36,2,3,2,4065,2517,1548,0.957,2899,51,0.821,0.619
787482033,60,M,1,High School,Divorced,$80K - $120K,Blue,48,1,5,3,28930,0,28930,0.645,2251,27,0.227,0
813810333,50,M,3,Post-Graduate,Married,$60K - $80K,Blue,45,6,4,3,2049,0,2049,0.974,2703,54,1,0
802668333,49,M,2,Graduate,Single,$80K - $120K,Blue,43,2,3,3,2384,1919,465,0.5,3512,50,0.471,0.805
710061783,49,M,1,Graduate,Married,$40K - $60K,Blue,40,6,1,4,14973,0,14973,0.895,4517,59,0.439,0
789312033,48,F,4,Post-Graduate,Single,Less than $40K,Blue,38,3,3,3,3874,460,3414,1.023,4921,51,0.645,0.119
713425383,59,F,1,High School,Single,Less than $40K,Blue,46,2,3,2,7484,1939,5545,0.994,4923,56,0.333,0.259
770842833,49,F,3,High School,Married,Unknown,Silver,36,2,3,3,34516,1273,33243,0.977,4777,51,0.457,0.037
809464608,47,F,3,High School,Married,Unknown,Silver,31,3,3,2,34516,2517,31999,0.618,2691,42,0.5,0.073
712925808,51,F,1,Unknown,Married,$40K - $60K,Blue,36,2,3,2,2710,0,2710,0.999,4724,60,0.395,0
708419733,47,M,3,College,Single,$60K - $80K,Blue,39,5,3,2,22599,0,22599,1.039,4739,55,0.486,0
801380808,44,M,2,Doctorate,Married,$80K - $120K,Blue,38,1,2,1,25894,2517,23377,1.046,4847,49,0.815,0.097
716329383,46,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,3,3138,986,2152,1.002,4724,56,0.806,0.314
715327683,45,F,4,Post-Graduate,Single,Less than $40K,Blue,36,1,3,3,4477,2517,1960,1.022,4996,55,0.486,0.562
718958583,44,M,4,Post-Graduate,Single,$80K - $120K,Blue,36,5,3,2,2367,1606,761,0.956,4506,59,0.639,0.678
778863258,46,F,4,Unknown,Married,Unknown,Blue,27,1,2,3,6030,0,6030,1.031,4983,62,0.442,0
712075083,50,M,4,High School,Single,$120K +,Blue,41,4,3,3,6982,0,6982,1.018,4830,50,0.724,0
720903258,48,M,3,Unknown,Unknown,$60K - $80K,Blue,28,2,2,1,9405,0,9405,1.033,4801,47,0.382,0
811700058,41,M,2,Graduate,Single,$60K - $80K,Gold,36,2,3,3,34516,687,33829,1.015,4822,57,0.295,0.02
720164358,53,F,4,Graduate,Single,$40K - $60K,Blue,43,1,3,2,6058,0,6058,0.997,4754,60,0.463,0
711325308,46,M,3,Unknown,Single,$80K - $120K,Blue,34,4,3,3,9959,0,9959,1.049,4859,64,0.524,0
709893858,43,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,2,2,9422,2108,7314,0.891,4633,58,0.611,0.224
711854808,41,M,3,High School,Married,$120K +,Blue,32,2,2,1,34516,0,34516,0.965,4734,57,0.541,0
720891633,53,F,2,High School,Single,Less than $40K,Blue,46,6,1,2,3199,0,3199,1.047,4805,59,0.639,0
769152783,60,F,2,High School,Single,Less than $40K,Blue,54,1,6,2,8141,1811,6330,1.043,5043,53,0.432,0.222
779315508,43,M,4,Post-Graduate,Single,$40K - $60K,Blue,25,1,2,2,9043,1974,7069,1.027,4638,48,0.655,0.218
789560433,49,M,3,Post-Graduate,Single,$60K - $80K,Blue,42,2,4,2,14895,0,14895,1.043,5147,53,0.559,0
771097683,43,M,2,High School,Single,$120K +,Blue,30,1,2,2,10896,2517,8379,1.028,4935,58,0.487,0.231
711736083,47,F,4,College,Divorced,Unknown,Blue,36,4,3,3,6769,274,6495,0.998,4885,54,0.35,0.04
718304583,43,M,2,Unknown,Married,$60K - $80K,Gold,33,1,3,2,34516,1085,33431,1.047,4805,54,0.588,0.031
780450708,58,M,1,College,Single,$120K +,Silver,45,1,3,2,34516,0,34516,0.964,4864,48,0.548,0
714342033,52,M,1,High School,Married,$120K +,Blue,34,2,3,1,34516,0,34516,1.038,4863,56,0.474,0
788943333,51,M,3,Post-Graduate,Married,$80K - $120K,Silver,37,6,2,2,34516,989,33527,1.021,4810,55,0.341,0.029
714077583,43,M,3,Post-Graduate,Married,$40K - $60K,Platinum,31,2,3,4,23981,593,23388,0.987,4758,65,0.512,0.025
720939933,46,F,4,Unknown,Single,Less than $40K,Blue,33,5,3,5,2879,0,2879,1.031,4684,56,0.556,0
716212383,38,M,1,High School,Single,$120K +,Blue,30,5,3,3,10874,2415,8459,0.933,4619,59,0.372,0.222
757667133,54,M,2,College,Single,$80K - $120K,Blue,47,2,2,2,13769,0,13769,1.058,4738,53,0.395,0
794571108,39,M,2,Graduate,Divorced,$40K - $60K,Silver,23,5,2,3,17894,304,17590,0.965,4691,63,0.465,0.017
714938733,48,M,1,Post-Graduate,Single,$80K - $120K,Blue,38,4,2,2,13174,0,13174,0.955,4890,49,0.485,0
716199408,52,F,2,Graduate,Single,Unknown,Blue,41,2,3,3,3608,2517,1091,1.057,4907,53,0.559,0.698
790051758,50,M,2,Graduate,Single,$120K +,Blue,42,2,1,2,31782,0,31782,1.056,4800,53,0.395,0
